Ticker,Year,Name,CAGR of  Market Cap over 1 Month,CAGR of  P/E over 1 Month,Sharpe:M-1,Tkr & Exch,BEst Target Px:D-1,Tot Assets LF,FCF T12M,Governance,Security_Name,Industry,Country
AIV US Equity,2020,APARTMENT INVT & MGMT CO -A,-98.4043,NA,-1.3332,AIV     US,36.046,7042128896,-116652000,NA,Apartment Investment and Manag,Residential REIT,United States
AIZ US Equity,2014,ASSURANT INC,91.0333,130.3051,7.1102,AIZ     US,68.4,30673129472,740501000,7.68,Assurant Inc,P&C Insurance,United States
AIZ US Equity,2015,ASSURANT INC,65.5391,96.9717,5.233,AIZ     US,88.4,30586091520,294455008,7.51,Assurant Inc,P&C Insurance,United States
AIZ US Equity,2016,ASSURANT INC,-88.9441,0,-2.4967,AIZ     US,93.5,30283835392,-410198000,7.74,Assurant Inc,P&C Insurance,United States
AIZ US Equity,2017,ASSURANT INC,45.2169,47.6204,2.1848,AIZ     US,120,32405200896,58147008,7.92,Assurant Inc,P&C Insurance,United States
AIZ US Equity,2018,ASSURANT INC,-66.9025,-66.9025,-2.8209,AIZ     US,130.5,43443101696,964700000,7.38,Assurant Inc,P&C Insurance,United States
AIZ US Equity,2019,ASSURANT INC,6.8335,6.8335,0.4399,AIZ     US,142.75,43751501824,1107600000,7.27,Assurant Inc,P&C Insurance,United States
AIZ US Equity,2020,ASSURANT INC,24.3515,48.3973,1.8262,AIZ     US,149.75,43582599168,1026199968,NA,Assurant Inc,P&C Insurance,United States
AJG US Equity,2016,ARTHUR J GALLAGHER & CO,-53.9862,0,-4.3097,AJG     US,53.286,11200300032,548500000,6.27,Arthur J Gallagher & Co,Insurance Brokers & Services,United States
AJG US Equity,2017,ARTHUR J GALLAGHER & CO,62.6833,56.0817,8.9293,AJG     US,65.833,12810399744,520000000,6.27,Arthur J Gallagher & Co,Insurance Brokers & Services,United States
AJG US Equity,2018,ARTHUR J GALLAGHER & CO,23.9429,16.1689,0.7585,AJG     US,79.417,16114700288,773500000,6.4,Arthur J Gallagher & Co,Insurance Brokers & Services,United States
AJG US Equity,2019,ARTHUR J GALLAGHER & CO,41.5846,37.8275,2.6699,AJG     US,97.818,19173799936,888300000,6.62,Arthur J Gallagher & Co,Insurance Brokers & Services,United States
AJG US Equity,2020,ARTHUR J GALLAGHER & CO,76.7598,67.7464,3.3142,AJG     US,115.727,21814900736,1627100064,NA,Arthur J Gallagher & Co,Insurance Brokers & Services,United States
AKAM US Equity,2014,AKAMAI TECHNOLOGIES INC,9.9837,9.9836,0.2925,AKAM    US,68.531,3854290944,345619000,5.74,Akamai Technologies Inc,Infrastructure Software,United States
AKAM US Equity,2015,AKAMAI TECHNOLOGIES INC,-82.4063,-82.4063,-1.3442,AKAM    US,70.842,4184808960,283435000,6.13,Akamai Technologies Inc,Infrastructure Software,United States
AKAM US Equity,2016,AKAMAI TECHNOLOGIES INC,888.018,0,16.2278,AKAM    US,67.412,4353634816,583113008,6.08,Akamai Technologies Inc,Infrastructure Software,United States
AKAM US Equity,2017,AKAMAI TECHNOLOGIES INC,101.758,101.758,5.8532,AKAM    US,59.684,4509133824,482396000,6.6,Akamai Technologies Inc,Infrastructure Software,United States
AKAM US Equity,2018,AKAMAI TECHNOLOGIES INC,82.5789,82.5791,1.3675,AKAM    US,82.526,5363887104,524354008,6.51,Akamai Technologies Inc,Infrastructure Software,United States
AKAM US Equity,2019,AKAMAI TECHNOLOGIES INC,-35.3064,-35.3064,-2.1387,AKAM    US,94.368,6357433856,516573992,6.87,Akamai Technologies Inc,Infrastructure Software,United States
AKAM US Equity,2020,AKAMAI TECHNOLOGIES INC,-51.6529,-51.9637,-1.3106,AKAM    US,122.444,7514393088,507954000,NA,Akamai Technologies Inc,Infrastructure Software,United States
ALB US Equity,2016,ALBEMARLE CORP,-2.3812,0,0.7198,ALB     US,95.375,9312380928,264404000,7.53,Albemarle Corp,Specialty Chemicals,United States
ALB US Equity,2017,ALBEMARLE CORP,49.6686,49.6686,2.7671,ALB     US,137.125,7291988992,231537008,7.51,Albemarle Corp,Specialty Chemicals,United States
ALB US Equity,2018,ALBEMARLE CORP,66.8355,66.8357,2.1064,ALB     US,124.136,7538362880,81408000,7.58,Albemarle Corp,Specialty Chemicals,United States
ALB US Equity,2019,ALBEMARLE CORP,6.8772,6.8772,0.116,ALB     US,79.557,8141602816,-344151000,7.6,Albemarle Corp,Specialty Chemicals,United States
ALB US Equity,2020,ALBEMARLE CORP,741.1343,731.9519,13.5667,ALB     US,91.01,10231983104,-29261008,NA,Albemarle Corp,Specialty Chemicals,United States
ALGN US Equity,2017,ALIGN TECHNOLOGY INC,2252.8279000000002,2243.4803,54.918,ALGN    US,237.6,1697623040,216835000,5.59,Align Technology Inc,Medical Devices,United States
ALGN US Equity,2018,ALIGN TECHNOLOGY INC,-99.3049,-99.2709,-1.2001,ALGN    US,318.8,1928404992,237134000,6.09,Align Technology Inc,Medical Devices,United States
ALGN US Equity,2019,ALIGN TECHNOLOGY INC,3778.0958,4394.3732,122.7297,ALGN    US,262.4,2350380032,608951992,6.15,Align Technology Inc,Medical Devices,United States
ALGN US Equity,2020,ALIGN TECHNOLOGY INC,13008.0212,12883.8693,122.9171,ALGN    US,418.6,4415091200,354626000,5.72,Align Technology Inc,Medical Devices,United States
ALK US Equity,2016,ALASKA AIR GROUP INC,25.8075,0,1.235,ALK     US,85.8,8698999808,889000000,7.96,Alaska Air Group Inc,Airlines,United States
ALK US Equity,2017,ALASKA AIR GROUP INC,-93.6276,-93.4159,-1.8692,ALK     US,84.615,10739000320,522000000,8.36,Alaska Air Group Inc,Airlines,United States
ALK US Equity,2018,ALASKA AIR GROUP INC,-23.4666,-22.7692,-0.6792,ALK     US,76.667,10892999680,442000000,8.49,Alaska Air Group Inc,Airlines,United States
ALK US Equity,2019,ALASKA AIR GROUP INC,263.4801,263.4803,13.6436,ALK     US,78.917,12983000064,596000000,8.12,Alaska Air Group Inc,Airlines,United States
ALK US Equity,2020,ALASKA AIR GROUP INC,99.3267,NA,2.2489,ALK     US,49.533,14748999680,84000000,8.18,Alaska Air Group Inc,Airlines,United States
ALL US Equity,2014,ALLSTATE CORP,56.2042,129.7179,8.6271,ALL     US,67.381,108310003712,3437999936,7.63,Allstate Corp/The,P&C Insurance,United States
ALL US Equity,2015,ALLSTATE CORP,49.9535,121.7392,5.5323,ALL     US,69.381,105849004032,3056999936,7.63,Allstate Corp/The,P&C Insurance,United States
ALL US Equity,2016,ALLSTATE CORP,-26.3545,0,-1.4503,ALL     US,75.533,108537004032,3398000000,7.48,Allstate Corp/The,P&C Insurance,United States
ALL US Equity,2017,ALLSTATE CORP,94.6019,103.4331,7.2213,ALL     US,101.6,113632002048,4126000000,7.39,Allstate Corp/The,P&C Insurance,United States
ALL US Equity,2018,ALLSTATE CORP,-66.184,-64.1243,-2.0384,ALL     US,105.812,114489999360,4639999936,7.3,Allstate Corp/The,P&C Insurance,United States
ALL US Equity,2019,ALLSTATE CORP,-28.2798,-14.3645,-1.021,ALL     US,112.5,121073000448,4877000064,7.46,Allstate Corp/The,P&C Insurance,United States
ALL US Equity,2020,ALLSTATE CORP,-39.789,-17.4845,-0.8738,ALL     US,116.133,122750001152,5993000192,NA,Allstate Corp/The,P&C Insurance,United States
ALLE US Equity,2014,ALLEGION PLC,192.2514,205.2039,7.1177,ALLE    US,60.333,1992199936,190300000,7.26,Allegion plc,Comml & Res Bldg Equip & Sys,United States
ALLE US Equity,2015,ALLEGION PLC,197.3207,193.7037,7.9534,ALLE    US,70.714,2408999936,170400000,7.28,Allegion plc,Comml & Res Bldg Equip & Sys,United States
ALLE US Equity,2016,ALLEGION PLC,-55.486,0,-2.2232,ALLE    US,76.3,2306599936,275600000,7.62,Allegion plc,Comml & Res Bldg Equip & Sys,United States
ALLE US Equity,2017,ALLEGION PLC,-42.8767,-43.2837,-1.5938,ALLE    US,88.667,2447300096,319300000,7.7,Allegion plc,Comml & Res Bldg Equip & Sys,United States
ALLE US Equity,2018,ALLEGION PLC,-4.8663,-5.4633,-0.2668,ALLE    US,94.364,2730099968,390200000,7.54,Allegion plc,Comml & Res Bldg Equip & Sys,United States
ALLE US Equity,2019,ALLEGION PLC,260.0005,280.202,10.1001,ALLE    US,113.1,2865400064,410100000,7.01,Allegion plc,Comml & Res Bldg Equip & Sys,United States
ALLE US Equity,2020,ALLEGION PLC,22.4965,25.578,0.8506,ALLE    US,105.7,3027699968,448700000,7.45,Allegion plc,Comml & Res Bldg Equip & Sys,United States
ALXN US Equity,2014,ALEXION PHARMACEUTICALS INC,259.6057,249.6576,6.3402,ALXN    US,208.316,3890886912,472917008,8.09,Alexion Pharmaceuticals Inc/MA,Biotech,United States
ALXN US Equity,2015,ALEXION PHARMACEUTICALS INC,126.7035,136.7373,3.8624,ALXN    US,217.231,13153014784,508805992,7.99,Alexion Pharmaceuticals Inc/MA,Biotech,United States
ALXN US Equity,2016,ALEXION PHARMACEUTICALS INC,84.1752,0,1.7454,ALXN    US,169.25,13293461504,538664992,7.74,Alexion Pharmaceuticals Inc/MA,Biotech,United States
ALXN US Equity,2017,ALEXION PHARMACEUTICALS INC,-90.1456,-90.2615,-2.5968,ALXN    US,161.333,13642999808,865000000,7.6,Alexion Pharmaceuticals Inc/MA,Biotech,United States
ALXN US Equity,2018,ALEXION PHARMACEUTICALS INC,-48.8561,-49.4737,-0.9438,ALXN    US,163.778,13843600384,341300000,7.83,Alexion Pharmaceuticals Inc/MA,Biotech,United States
ALXN US Equity,2019,ALEXION PHARMACEUTICALS INC,119.0893,153.4765,4.2695,ALXN    US,151.65,14814999552,1484100000,7.27,Alexion Pharmaceuticals Inc/MA,Biotech,United States
ALXN US Equity,2020,ALEXION PHARMACEUTICALS INC,140.74,145.0169,3.3658,ALXN    US,146.476,17548400640,2620300000,NA,Alexion Pharmaceuticals Inc/MA,Biotech,United States
AMAT US Equity,2014,APPLIED MATERIALS INC,196.1725,196.1725,5.7132,AMAT    US,24.524,12851000320,1177000000,7.35,Applied Materials Inc,Semiconductor Mfg,United States
AMAT US Equity,2015,APPLIED MATERIALS INC,274.8583,274.8583,14.7595,AMAT    US,20.337,13153000448,872000000,8.47,Applied Materials Inc,Semiconductor Mfg,United States
AMAT US Equity,2016,APPLIED MATERIALS INC,-51.5006,0,-2.288,AMAT    US,33.667,13699000320,1924000000,8.36,Applied Materials Inc,Semiconductor Mfg,United States
AMAT US Equity,2017,APPLIED MATERIALS INC,134.3199,134.32,9.6688,AMAT    US,59.316,19078000640,3398000000,8.13,Applied Materials Inc,Semiconductor Mfg,United States
AMAT US Equity,2018,APPLIED MATERIALS INC,-52.765,-52.7651,-1.1344,AMAT    US,55.5,17883000832,2828000064,8.21,Applied Materials Inc,Semiconductor Mfg,United States
AMAT US Equity,2019,APPLIED MATERIALS INC,178.6819,178.682,5.051,AMAT    US,54.917,18805000192,2989000000,8.46,Applied Materials Inc,Semiconductor Mfg,United States
AMAT US Equity,2020,APPLIED MATERIALS INC,520.6382,520.6375,14.0998,AMAT    US,75.87,21170999296,2958000000,8.59,Applied Materials Inc,Semiconductor Mfg,United States
AMCR US Equity,2019,AMCOR PLC,72.5907,NA,3.3401,AMCR    US,10.033,17164999680,NA,7.41,Amcor PLC,Containers & Packaging,United States
AMCR US Equity,2020,AMCOR PLC,70.4283,70.4282,2.5912,AMCR    US,11.743,16465000448,965500032,7.58,Amcor PLC,Containers & Packaging,United States
AMD US Equity,2017,ADVANCED MICRO DEVICES,-63.0582,NA,-1.1367,AMD     US,14.75,3585999872,-217000000,7.07,Advanced Micro Devices Inc,Semiconductor Devices,United States
AMD US Equity,2018,ADVANCED MICRO DEVICES,-94.5257,-95.8771,-0.941,AMD     US,23.395,4346999808,181000000,7.01,Advanced Micro Devices Inc,Semiconductor Devices,United States
AMD US Equity,2019,ADVANCED MICRO DEVICES,1313.5613,965.7007,38.8873,AMD     US,33.169,5253000192,-95000000,7.31,Advanced Micro Devices Inc,Semiconductor Devices,United States
AMD US Equity,2020,ADVANCED MICRO DEVICES,61.1944,21.3516,0.5141,AMD     US,89.25,7023000064,697000000,7.65,Advanced Micro Devices Inc,Semiconductor Devices,United States
AME US Equity,2014,AMETEK INC,59.2127,58.0768,2.1206,AME     US,59.5,6571061248,648759984,6.14,AMETEK Inc,Measurement Instruments,United States
AME US Equity,2015,AMETEK INC,17.6295,45.1208,2.2014,AME     US,60.636,6644023808,617109008,6.16,AMETEK Inc,Measurement Instruments,United States
AME US Equity,2016,AMETEK INC,-66.2897,0,-3.2361,AME     US,52.214,6977061888,644628000,7.07,AMETEK Inc,Measurement Instruments,United States
AME US Equity,2017,AMETEK INC,33.3023,31.1332,2.5435,AME     US,74.462,7783301120,759299000,7.32,AMETEK Inc,Measurement Instruments,United States
AME US Equity,2018,AMETEK INC,-44.3531,-44.9485,-1.2947,AME     US,84.615,8108042752,805287984,7.2,AMETEK Inc,Measurement Instruments,United States
AME US Equity,2019,AMETEK INC,149.1969,146.2343,10.5068,AME     US,100.062,9219708928,972264000,7.12,AMETEK Inc,Measurement Instruments,United States
AME US Equity,2020,AMETEK INC,97.3021,92.9593,3.0008,AME     US,115.438,10433386496,1159320992,NA,AMETEK Inc,Measurement Instruments,United States
AMG US Equity,2014,AFFILIATED MANAGERS GROUP,-18.7305,-19.0724,-0.6438,AMG     US,230.889,6884199936,1263800000,6.7,Affiliated Managers Group Inc,Investment Management,United States
AMG US Equity,2015,AFFILIATED MANAGERS GROUP,163.0103,163.0103,5.6213,AMG     US,222.667,7678799872,968500000,6.53,Affiliated Managers Group Inc,Investment Management,United States
AMG US Equity,2016,AFFILIATED MANAGERS GROUP,-85.7507,0,-2.7567,AMG     US,178.429,8323400192,1040800000,6.57,Affiliated Managers Group Inc,Investment Management,United States
AMG US Equity,2017,AFFILIATED MANAGERS GROUP,-45.6374,-41.116,-2.618,AMG     US,218.571,8701400064,1248500000,6.64,Affiliated Managers Group Inc,Investment Management,United States
AMG US Equity,2018,AFFILIATED MANAGERS GROUP,-85.0396,-82.3875,-2.5497,AMG     US,153,8538800128,1228000000,6.39,Affiliated Managers Group Inc,Investment Management,United States
AMG US Equity,2019,AFFILIATED MANAGERS GROUP,162.9158,NA,8.1456,AMG     US,88.5,7679000064,869400000,7.07,Affiliated Managers Group Inc,Investment Management,United States
AMGN US Equity,2014,AMGEN INC,515.4304,505.3827,15.7896,AMGN    US,168.5,70774996992,7229000064,7.89,Amgen Inc,Biotech,United States
AMGN US Equity,2015,AMGEN INC,349.9057,349.9057,12.066,AMGN    US,186.429,71868997632,8869999872,7.5,Amgen Inc,Biotech,United States
AMGN US Equity,2016,AMGEN INC,-93.3291,0,-2.6376,AMGN    US,185,78150000640,8598000128,7.96,Amgen Inc,Biotech,United States
AMGN US Equity,2017,AMGEN INC,-65.1211,-62.931,-4.5814,AMGN    US,190.316,80330997760,10526999808,8,Amgen Inc,Biotech,United States
AMGN US Equity,2018,AMGEN INC,-61.1577,-53.5652,-1.8877,AMGN    US,207.556,67333001216,10448000256,7.85,Amgen Inc,Biotech,United States
AMGN US Equity,2019,AMGEN INC,176.2341,205.9693,16.7207,AMGN    US,222.913,59534999552,9174999936,7.51,Amgen Inc,Biotech,United States
AMGN US Equity,2020,AMGEN INC,-66.5013,-64.0335,-1.9451,AMGN    US,253.08,64637001728,10235000064,NA,Amgen Inc,Biotech,United States
AMP US Equity,2014,AMERIPRISE FINANCIAL INC,62.9752,92.9913,3.906,AMP     US,133,147193004032,2113000000,7.41,Ameriprise Financial Inc,Wealth Management,United States
AMP US Equity,2015,AMERIPRISE FINANCIAL INC,76.8757,132.7874,6.9327,AMP     US,132.333,145320001536,2188000000,7.27,Ameriprise Financial Inc,Wealth Management,United States
AMP US Equity,2016,AMERIPRISE FINANCIAL INC,-89.528,0,-2.6932,AMP     US,109.25,143622995968,2284000000,6.79,Ameriprise Financial Inc,Wealth Management,United States
AMP US Equity,2017,AMERIPRISE FINANCIAL INC,77.0064,107.5433,7.3173,AMP     US,162.889,145486004224,1676000000,6.67,Ameriprise Financial Inc,Wealth Management,United States
AMP US Equity,2018,AMERIPRISE FINANCIAL INC,-86.9142,-83.9624,-2.0533,AMP     US,160.636,145190993920,1477000000,6.85,Ameriprise Financial Inc,Wealth Management,United States
AMP US Equity,2019,AMERIPRISE FINANCIAL INC,412.3735,412.3729,19.4126,AMP     US,168.667,149512994816,3028000064,6.71,Ameriprise Financial Inc,Wealth Management,United States
AMP US Equity,2020,AMERIPRISE FINANCIAL INC,104.0686,104.0685,4.175,AMP     US,183.846,158687002624,5753999936,NA,Ameriprise Financial Inc,Wealth Management,United States
AMT US Equity,2014,AMERICAN TOWER CORP,101.3626,99.4654,4.7704,AMT     US,110.188,20596615168,1024574000,7.41,American Tower Corp,Infrastructure REIT,United States
AMT US Equity,2015,AMERICAN TOWER CORP,78.879,77.4367,3.6281,AMT     US,115.647,26926788608,1339528992,7.5,American Tower Corp,Infrastructure REIT,United States
AMT US Equity,2016,AMERICAN TOWER CORP,67.1899,0,1.5613,AMT     US,132.438,30655526912,1931958976,7.38,American Tower Corp,Infrastructure REIT,United States
AMT US Equity,2017,AMERICAN TOWER CORP,143.797,145.9547,6.6427,AMT     US,157.632,32319326208,2094627008,7.17,American Tower Corp,Infrastructure REIT,United States
AMT US Equity,2018,AMERICAN TOWER CORP,135.4762,137.602,4.8245,AMT     US,165.111,33077200896,2419914944,7.09,American Tower Corp,Infrastructure REIT,United States
AMT US Equity,2019,AMERICAN TOWER CORP,-59.7176,-59.9737,-2.8671,AMT     US,224,39307198464,2994700032,7.66,American Tower Corp,Infrastructure REIT,United States
AMT US Equity,2020,AMERICAN TOWER CORP,7.5311,5.7134,0.2845,AMT     US,279.737,41462198272,2807300032,8.13,American Tower Corp,Infrastructure REIT,United States
AMZN US Equity,2014,AMAZON.COM INC,-61.2668,NA,-1.74,AMZN    US,354.514,40419000320,1075999744,6.68,Amazon.com Inc,Online Marketplace,United States
AMZN US Equity,2015,AMAZON.COM INC,1039.3178,1009.5797,38.8947,AMZN    US,725.111,56229998592,5400000000,6.6,Amazon.com Inc,Online Marketplace,United States
AMZN US Equity,2016,AMAZON.COM INC,-73.7572,0,-2.8714,AMZN    US,941.139,70897000448,8562999936,6.78,Amazon.com Inc,Online Marketplace,United States
AMZN US Equity,2017,AMAZON.COM INC,348.6844,332.5904,8.3715,AMZN    US,1249.23,115267002368,7714999552,6.77,Amazon.com Inc,Online Marketplace,United States
AMZN US Equity,2018,AMAZON.COM INC,-79.1542,-79.7433,-1.3712,AMZN    US,2131.5,143695003648,13278000128,7.39,Amazon.com Inc,Online Marketplace,United States
AMZN US Equity,2019,AMAZON.COM INC,45.7412,42.0734,2.9277,AMZN    US,2194.8401,199099006976,20051999744,7.15,Amazon.com Inc,Online Marketplace,United States
AMZN US Equity,2020,AMAZON.COM INC,121.8899,117.4453,2.8566,AMZN    US,3816.3899,282179010560,24663999552,6.84,Amazon.com Inc,Online Marketplace,United States
AN US Equity,2014,AUTONATION INC,59.5097,176.0538,4.1641,AN      US,55.167,7793699840,266200000,7.6,AutoNation Inc,Automotive Retailers,United States
AN US Equity,2015,AUTONATION INC,72.7371,132.2392,7.5727,AN      US,69.5,8851399680,262200000,7.58,AutoNation Inc,Automotive Retailers,United States
AN US Equity,2016,AUTONATION INC,-93.3498,0,-3.196,AN      US,50,9687000064,248300000,7.42,AutoNation Inc,Automotive Retailers,United States
ANET US Equity,2018,ARISTA NETWORKS INC,-17.4254,-24.6566,-0.4986,ANET    US,293.625,2798237952,370230992,5.56,Arista Networks Inc,Communications Equipment,United States
ANET US Equity,2019,ARISTA NETWORKS INC,-87.1862,-86.7239,-1.039,ANET    US,202.625,3619824896,912155968,5.7,Arista Networks Inc,Communications Equipment,United States
ANET US Equity,2020,ARISTA NETWORKS INC,1502.2738,1595.4583,29.0895,ANET    US,259.25,4399371776,865217984,5.16,Arista Networks Inc,Communications Equipment,United States
ANSS US Equity,2017,ANSYS INC,762.7366,750.8655,28.2715,ANSS    US,140.778,2846012928,404155000,6.76,ANSYS Inc,Application Software,United States
ANSS US Equity,2018,ANSYS INC,-76.7148,-76.7148,-2.0755,ANSS    US,180.917,3058249984,417507000,6.84,ANSYS Inc,Application Software,United States
ANSS US Equity,2019,ANSYS INC,-25.5017,-25.5018,-1.3004,ANSS    US,225.583,3582011904,451055000,6.63,ANSYS Inc,Application Software,United States
ANSS US Equity,2020,ANSYS INC,110.8733,108.1462,3.0684,ANSS    US,330.455,4846295040,469639992,NA,ANSYS Inc,Application Software,United States
AON US Equity,2014,AON PLC-CLASS A,3.8128,29.0348,1.4896,AON     US,NA,28827000832,1298000000,6.75,Aon PLC,Insurance Brokers & Services,United States
